cxn,num_attr,position,syn_comp,sem_rel,person,num_pp,gender,style,Noun
w,1,na,s,kinsh,1,sing,na,lit,brother
w,1,na,o,kinsh,1,sing,na,lit,brother
w,1,na,o,kinsh,1,sing,na,lit,brother
w,1,na,o,kinsh,1,sing,na,lit,brother
w,1,na,o,kinsh,1,sing,na,lit,brother
w,1,na,o,kinsh,1,sing,na,news,brother
w,1,na,na,kinsh,1,sing,na,news,brother
w,1,na,s,kinsh,1,sing,na,news,brother
w,1,na,o,kinsh,1,sing,na,news,brother
w,1,na,o,kinsh,2,sing,na,lit,brother
w,1,na,o,kinsh,2,sing,na,lit,brother
w,1,na,o,kinsh,2,sing,na,lit,brother
w,1,na,s,kinsh,2,sing,na,lit,brother
w,1,na,s,kinsh,2,sing,na,lit,brother
w,1,na,o,kinsh,2,sing,na,news,brother
w,1,na,s,kinsh,2,sing,na,news,brother
w,1,na,o,kinsh,3,sing,m,lit,brother
w,1,na,o,kinsh,3,sing,m,lit,brother
w,2,l,o,kinsh,3,sing,m,lit,brother
w,1,na,o,kinsh,3,sing,m,lit,brother
w,1,na,s,kinsh,3,sing,m,lit,brother
w,1,na,o,kinsh,3,sing,m,news,brother
w,1,na,o,kinsh,3,sing,m,news,brother
w,1,na,o,kinsh,3,sing,m,news,brother
w,1,na,na,kinsh,3,sing,m,news,brother
w,1,na,s,kinsh,3,sing,m,news,brother
w,1,na,o,kinsh,3,sing,f,lit,brother
w,1,na,o,kinsh,3,sing,f,lit,brother
w,1,na,o,kinsh,3,sing,f,lit,brother
w,1,na,o,kinsh,3,sing,f,lit,brother
w,1,na,o,kinsh,3,sing,f,lit,brother
w,1,na,o,kinsh,3,sing,f,news,brother
w,1,na,o,kinsh,3,sing,f,news,brother
w,1,na,o,kinsh,3,sing,f,news,brother
w,1,na,na,kinsh,3,sing,f,news,brother
w,1,na,s,kinsh,3,sing,f,news,brother
w,1,na,na,kinsh,1,pl,na,lit,brother
w,1,na,o,kinsh,1,pl,na,lit,brother
w,1,na,o,kinsh,1,pl,na,lit,brother
w,1,na,o,kinsh,1,pl,na,lit,brother
w,1,na,o,kinsh,1,pl,na,lit,brother
w,1,na,o,kinsh,1,pl,na,news,brother
w,1,na,s,kinsh,1,pl,na,news,brother
w,m,r,o,kinsh,1,pl,na,news,brother
w,1,na,o,kinsh,1,pl,na,news,brother
w,1,na,o,kinsh,1,pl,na,news,brother
w,1,na,o,kinsh,2,pl,na,lit,brother
w,1,na,o,kinsh,2,pl,na,lit,brother
w,1,na,s,kinsh,2,pl,na,lit,brother
w,1,na,o,kinsh,2,pl,na,lit,brother
w,1,na,o,kinsh,2,pl,na,lit,brother
w,1,na,s,kinsh,2,pl,na,news,brother
w,1,na,s,kinsh,2,pl,na,news,brother
w,1,na,o,kinsh,2,pl,na,news,brother
w,2,l,o,kinsh,2,pl,na,news,brother
w,1,na,na,kinsh,2,pl,na,news,brother
w,1,na,o,kinsh,3,pl,m,lit,brother
w,1,na,o,kinsh,3,pl,m,lit,brother
w,1,na,o,kinsh,3,pl,m,lit,brother
w,1,na,o,kinsh,3,pl,m,lit,brother
w,1,na,o,kinsh,3,pl,m,lit,brother
w,1,na,o,kinsh,3,pl,m,news,brother
w,1,na,o,kinsh,3,pl,m,news,brother
w,1,na,o,kinsh,3,pl,m,news,brother
w,1,na,o,kinsh,3,pl,m,news,brother
w,1,na,o,kinsh,3,pl,m,news,brother
w,1,na,o,kinsh,3,pl,f,lit,brother
w,1,na,o,kinsh,3,pl,f,lit,brother
w,1,na,s,kinsh,3,pl,f,lit,brother
w,2,l,o,kinsh,3,pl,f,lit,brother
w,1,na,na,kinsh,3,pl,f,news,brother
w,1,na,o,kinsh,3,pl,f,news,brother
w,1,na,s,kinsh,3,pl,f,news,brother
wo,1,na,o,kinsh,1,sing,na,lit,brother
wo,1,na,o,kinsh,1,sing,na,lit,brother
wo,1,na,o,kinsh,1,sing,na,lit,brother
wo,1,na,o,kinsh,1,sing,na,lit,brother
wo,1,na,o,kinsh,1,sing,na,news,brother
wo,1,na,s,kinsh,2,sing,na,lit,brother
wo,1,na,o,kinsh,2,sing,na,lit,brother
wo,1,na,o,kinsh,2,sing,na,lit,brother
wo,1,na,o,kinsh,2,sing,na,lit,brother
wo,1,na,o,kinsh,2,sing,na,lit,brother
wo,1,na,na,kinsh,2,sing,na,news,brother
wo,1,na,o,kinsh,3,sing,m,lit,brother
wo,1,na,o,kinsh,3,sing,m,lit,brother
wo,1,na,o,kinsh,3,sing,m,lit,brother
wo,1,na,o,kinsh,3,sing,m,lit,brother
wo,1,na,na,kinsh,3,sing,m,news,brother
wo,1,na,o,kinsh,3,sing,m,news,brother
wo,m,l,s,kinsh,3,sing,m,news,brother
wo,1,na,o,kinsh,3,sing,f,lit,brother
wo,1,na,s,kinsh,3,sing,f,lit,brother
wo,1,na,o,kinsh,3,sing,f,lit,brother
wo,1,na,o,kinsh,3,sing,f,lit,brother
wo,1,na,o,kinsh,3,sing,f,news,brother
wo,1,na,s,kinsh,3,sing,f,news,brother
wo,2,l,o,kinsh,3,sing,f,news,brother
wo,1,na,na,kinsh,3,pl,f,lit,brother
wo,m,l,o,kinsh,3,pl,f,lit,brother
wo,2,l,o,kinsh,3,pl,f,lit,brother
wo,2,l,na,kinsh,3,pl,f,lit,brother
w,1,na,na,kinsh,1,sing,na,lit,father
w,1,na,na,kinsh,1,sing,na,lit,father
w,1,na,s,kinsh,1,sing,na,lit,father
w,1,na,o,kinsh,1,sing,na,lit,father
w,1,na,o,kinsh,1,sing,na,lit,father
w,1,na,s,kinsh,1,sing,na,news,father
w,1,na,s,kinsh,1,sing,na,news,father
w,1,na,o,kinsh,1,sing,na,news,father
w,1,na,o,kinsh,1,sing,na,news,father
w,1,na,na,kinsh,1,sing,na,news,father
w,2,l,o,kinsh,2,sing,na,lit,father
w,1,na,s,kinsh,2,sing,na,lit,father
w,1,na,o,kinsh,2,sing,na,lit,father
w,1,na,o,kinsh,2,sing,na,lit,father
w,1,na,o,kinsh,2,sing,na,news,father
w,1,na,o,kinsh,2,sing,na,news,father
w,1,na,o,kinsh,2,sing,na,news,father
w,1,na,s,kinsh,2,sing,na,news,father
w,1,na,o,kinsh,2,sing,na,news,father
w,1,na,o,kinsh,3,sing,m,lit,father
w,1,na,o,kinsh,3,sing,m,lit,father
w,1,na,o,kinsh,3,sing,m,lit,father
w,1,na,o,kinsh,3,sing,m,lit,father
w,1,na,s,kinsh,3,sing,m,lit,father
w,1,na,s,kinsh,3,sing,m,news,father
w,1,na,s,kinsh,3,sing,m,news,father
w,1,na,s,kinsh,3,sing,m,news,father
w,1,na,s,kinsh,3,sing,m,news,father
w,1,na,s,kinsh,3,sing,m,news,father
w,1,na,o,kinsh,3,sing,f,lit,father
w,1,na,o,kinsh,3,sing,f,lit,father
w,1,na,o,kinsh,3,sing,f,lit,father
w,1,na,o,kinsh,3,sing,f,lit,father
w,1,na,o,kinsh,3,sing,f,lit,father
w,1,na,s,kinsh,3,sing,f,news,father
w,1,na,s,kinsh,3,sing,f,news,father
w,1,na,s,kinsh,3,sing,f,news,father
w,1,na,o,kinsh,1,pl,na,lit,father
w,1,na,o,kinsh,1,pl,na,lit,father
w,1,na,na,kinsh,1,pl,na,lit,father
w,1,na,s,kinsh,1,pl,na,lit,father
w,2,l,o,kinsh,1,pl,na,lit,father
w,1,na,s,kinsh,1,pl,na,news,father
w,1,na,s,kinsh,1,pl,na,news,father
w,1,na,s,kinsh,1,pl,na,news,father
w,1,na,s,kinsh,1,pl,na,news,father
w,1,na,s,kinsh,1,pl,na,news,father
w,1,na,o,kinsh,2,pl,na,lit,father
w,1,na,o,kinsh,2,pl,na,lit,father
w,1,na,o,kinsh,2,pl,na,lit,father
w,1,na,o,kinsh,2,pl,na,lit,father
w,1,na,o,kinsh,2,pl,na,lit,father
w,1,na,o,kinsh,2,pl,na,news,father
w,1,na,s,kinsh,2,pl,na,news,father
w,1,na,o,kinsh,2,pl,na,news,father
w,1,na,o,kinsh,2,pl,na,news,father
w,1,na,o,kinsh,3,pl,m,lit,father
w,1,na,s,kinsh,3,pl,m,lit,father
w,1,na,o,kinsh,3,pl,m,lit,father
w,1,na,o,kinsh,3,pl,m,lit,father
w,1,na,na,kinsh,3,pl,m,news,father
w,1,na,s,kinsh,3,pl,m,news,father
w,1,na,s,kinsh,3,pl,m,news,father
w,2,l,o,kinsh,3,pl,m,news,father
w,1,na,o,kinsh,3,pl,m,news,father
w,1,na,na,kinsh,3,pl,f,lit,father
w,1,na,o,kinsh,3,pl,f,lit,father
w,1,na,o,kinsh,3,pl,f,lit,father
w,1,na,o,kinsh,3,pl,f,lit,father
w,1,na,o,kinsh,3,pl,f,lit,father
w,1,na,s,kinsh,3,pl,f,news,father
w,1,na,o,kinsh,3,pl,f,news,father
w,1,na,o,kinsh,3,pl,f,news,father
w,1,na,s,kinsh,3,pl,f,news,father
w,1,na,s,kinsh,3,pl,f,news,father
wo,1,na,s,kinsh,1,sing,na,lit,father
wo,1,na,o,kinsh,1,sing,na,lit,father
wo,1,na,s,kinsh,1,sing,na,lit,father
wo,1,na,o,kinsh,1,sing,na,lit,father
wo,1,na,s,kinsh,1,sing,na,news,father
wo,1,na,s,kinsh,1,sing,na,news,father
wo,1,na,na,kinsh,1,sing,na,news,father
wo,1,na,s,kinsh,1,sing,na,news,father
wo,1,na,s,kinsh,1,sing,na,news,father
wo,1,na,o,kinsh,2,sing,na,lit,father
wo,1,na,s,kinsh,2,sing,na,lit,father
wo,1,na,s,kinsh,2,sing,na,lit,father
wo,1,na,o,kinsh,2,sing,na,lit,father
wo,1,na,o,kinsh,2,sing,na,lit,father
wo,1,na,na,kinsh,2,sing,na,news,father
wo,1,na,s,kinsh,2,sing,na,news,father
wo,1,na,na,kinsh,2,sing,na,news,father
wo,1,na,na,kinsh,2,sing,na,news,father
wo,1,na,s,kinsh,2,sing,na,news,father
wo,1,na,o,kinsh,3,sing,m,lit,father
wo,m,l,s,kinsh,3,sing,m,lit,father
wo,1,na,s,kinsh,3,sing,m,lit,father
wo,1,na,s,kinsh,3,sing,m,lit,father
wo,1,na,s,kinsh,3,sing,m,lit,father
wo,1,na,o,kinsh,3,sing,m,news,father
wo,1,na,s,kinsh,3,sing,m,news,father
wo,1,na,s,kinsh,3,sing,m,news,father
wo,1,na,na,kinsh,3,sing,m,news,father
wo,1,na,s,kinsh,3,sing,m,news,father
wo,1,na,o,kinsh,3,sing,f,lit,father
wo,1,na,s,kinsh,3,sing,f,lit,father
wo,2,l,o,kinsh,3,sing,f,lit,father
wo,1,na,s,kinsh,3,sing,f,lit,father
wo,1,na,o,kinsh,3,sing,f,lit,father
wo,1,na,na,kinsh,3,sing,f,news,father
wo,1,na,na,kinsh,3,sing,f,news,father
wo,m,l,o,kinsh,3,sing,f,news,father
wo,1,na,o,kinsh,3,sing,f,news,father
wo,m,l,o,kinsh,3,sing,f,news,father
wo,m,l,na,kinsh,1,pl,na,lit,father
wo,1,na,na,kinsh,1,pl,na,lit,father
wo,1,na,na,kinsh,1,pl,na,lit,father
wo,1,na,na,kinsh,1,pl,na,lit,father
wo,1,na,s,kinsh,1,pl,na,lit,father
wo,1,na,o,kinsh,1,pl,na,news,father
wo,2,l,s,kinsh,1,pl,na,news,father
wo,1,na,o,kinsh,1,pl,na,news,father
wo,1,na,na,kinsh,1,pl,na,news,father
wo,1,na,o,kinsh,2,pl,na,lit,father
wo,1,na,s,kinsh,2,pl,na,lit,father
wo,1,na,o,kinsh,2,pl,na,lit,father
wo,1,na,s,kinsh,2,pl,na,lit,father
wo,1,na,o,kinsh,2,pl,na,news,father
wo,1,na,s,kinsh,2,pl,na,news,father
wo,2,l,o,kinsh,2,pl,na,news,father
wo,2,l,na,kinsh,2,pl,na,news,father
wo,2,l,s,kinsh,2,pl,na,news,father
wo,m,l,o,kinsh,3,pl,m,lit,father
wo,1,na,o,kinsh,3,pl,m,lit,father
wo,1,na,o,kinsh,3,pl,m,lit,father
wo,2,l,o,kinsh,3,pl,m,lit,father
wo,1,na,na,kinsh,3,pl,m,lit,father
wo,m,l,o,kinsh,3,pl,m,news,father
wo,m,l,o,kinsh,3,pl,m,news,father
wo,m,l,o,kinsh,3,pl,m,news,father
wo,m,l,o,kinsh,3,pl,f,lit,father
wo,m,m,o,kinsh,3,pl,f,lit,father
wo,2,l,s,kinsh,3,pl,f,lit,father
wo,2,l,o,kinsh,3,pl,f,lit,father
wo,1,na,na,kinsh,3,pl,f,news,father
wo,1,na,o,kinsh,3,pl,f,news,father
w,1,na,na,kinsh,1,sing,na,lit,child
w,1,na,na,kinsh,1,sing,na,lit,child
w,1,na,o,kinsh,1,sing,na,lit,child
w,1,na,na,kinsh,1,sing,na,lit,child
w,1,na,s,kinsh,1,sing,na,news,child
w,1,na,s,kinsh,1,sing,na,news,child
w,1,na,s,kinsh,1,sing,na,news,child
w,1,na,o,kinsh,1,sing,na,news,child
w,1,na,na,kinsh,1,sing,na,news,child
w,1,na,o,kinsh,2,sing,na,lit,child
w,1,na,o,kinsh,2,sing,na,lit,child
w,1,na,o,kinsh,2,sing,na,lit,child
w,1,na,o,kinsh,2,sing,na,lit,child
w,1,na,s,kinsh,2,sing,na,lit,child
w,1,na,o,kinsh,2,sing,na,news,child
w,1,na,na,kinsh,2,sing,na,news,child
w,1,na,o,kinsh,2,sing,na,news,child
w,1,na,o,kinsh,2,sing,na,news,child
w,1,na,o,kinsh,2,sing,na,news,child
w,1,na,o,kinsh,3,sing,m,lit,child
w,1,na,o,kinsh,3,sing,m,lit,child
w,1,na,s,kinsh,3,sing,m,lit,child
w,1,na,o,kinsh,3,sing,m,lit,child
w,1,na,o,kinsh,3,sing,m,lit,child
w,1,na,na,kinsh,3,sing,m,news,child
w,1,na,o,kinsh,3,sing,m,news,child
w,1,na,o,kinsh,3,sing,m,news,child
w,1,na,o,kinsh,3,sing,m,news,child
w,1,na,o,kinsh,3,sing,m,news,child
w,1,na,o,kinsh,3,sing,f,lit,child
w,1,na,o,kinsh,3,sing,f,lit,child
w,1,na,o,kinsh,3,sing,f,lit,child
w,1,na,o,kinsh,3,sing,f,lit,child
w,1,na,o,kinsh,3,sing,f,lit,child
w,1,na,s,kinsh,3,sing,f,news,child
w,1,na,s,kinsh,3,sing,f,news,child
w,1,na,s,kinsh,3,sing,f,news,child
w,1,na,s,kinsh,3,sing,f,news,child
w,1,na,s,kinsh,3,sing,f,news,child
w,1,na,na,kinsh,1,pl,na,lit,child
w,1,na,na,kinsh,1,pl,na,lit,child
w,1,na,o,kinsh,1,pl,na,lit,child
w,1,na,na,kinsh,1,pl,na,lit,child
w,1,na,o,kinsh,1,pl,na,lit,child
w,1,na,o,kinsh,1,pl,na,news,child
w,1,na,o,kinsh,1,pl,na,news,child
w,1,na,o,kinsh,1,pl,na,news,child
w,1,na,o,kinsh,1,pl,na,news,child
w,1,na,o,kinsh,1,pl,na,news,child
w,1,na,o,kinsh,2,pl,na,lit,child
w,1,na,o,kinsh,2,pl,na,lit,child
w,1,na,s,kinsh,2,pl,na,lit,child
w,1,na,s,kinsh,2,pl,na,lit,child
w,1,na,na,kinsh,2,pl,na,lit,child
w,1,na,na,kinsh,2,pl,na,news,child
w,1,na,o,kinsh,2,pl,na,news,child
w,1,na,o,kinsh,2,pl,na,news,child
w,1,na,o,kinsh,2,pl,na,news,child
w,1,na,o,kinsh,3,pl,m,lit,child
w,1,na,s,kinsh,3,pl,m,lit,child
w,1,na,s,kinsh,3,pl,m,lit,child
w,1,na,o,kinsh,3,pl,m,lit,child
w,1,na,o,kinsh,3,pl,m,lit,child
w,1,na,s,kinsh,3,pl,m,news,child
w,1,na,s,kinsh,3,pl,m,news,child
w,1,na,s,kinsh,3,pl,m,news,child
w,1,na,o,kinsh,3,pl,m,news,child
w,1,na,o,kinsh,3,pl,m,news,child
w,1,na,o,kinsh,3,pl,f,lit,child
w,1,na,o,kinsh,3,pl,f,lit,child
w,1,na,o,kinsh,3,pl,f,lit,child
w,1,na,o,kinsh,3,pl,f,lit,child
w,1,na,o,kinsh,3,pl,f,lit,child
w,1,na,o,kinsh,3,pl,f,news,child
w,1,na,na,kinsh,3,pl,f,news,child
w,1,na,o,kinsh,3,pl,f,news,child
w,2,l,o,kinsh,3,pl,f,news,child
w,1,na,o,kinsh,3,pl,f,news,child
wo,1,na,o,kinsh,1,sing,na,lit,child
wo,1,na,o,kinsh,1,sing,na,lit,child
wo,1,na,o,kinsh,1,sing,na,lit,child
wo,1,na,na,kinsh,1,sing,na,lit,child
wo,1,na,s,kinsh,1,sing,na,lit,child
wo,1,na,o,kinsh,1,sing,na,news,child
wo,1,na,s,kinsh,1,sing,na,news,child
wo,1,na,s,kinsh,1,sing,na,news,child
wo,1,na,s,kinsh,1,sing,na,news,child
wo,1,na,o,kinsh,2,sing,na,lit,child
wo,1,na,o,kinsh,2,sing,na,lit,child
wo,1,na,s,kinsh,2,sing,na,lit,child
wo,1,na,o,kinsh,2,sing,na,news,child
wo,1,na,s,kinsh,2,sing,na,news,child
wo,1,na,s,kinsh,3,sing,m,lit,child
wo,1,na,o,kinsh,3,sing,m,lit,child
wo,m,l,o,kinsh,3,sing,m,lit,child
wo,1,na,na,kinsh,3,sing,m,news,child
wo,1,na,s,kinsh,3,sing,m,news,child
wo,1,na,o,kinsh,3,sing,m,news,child
wo,1,na,na,kinsh,3,sing,m,news,child
wo,m,l,o,kinsh,3,sing,f,lit,child
wo,1,na,o,kinsh,3,sing,f,lit,child
wo,1,na,o,kinsh,3,sing,f,lit,child
wo,1,na,s,kinsh,3,sing,f,news,child
wo,1,na,na,kinsh,3,sing,f,news,child
wo,1,na,na,kinsh,3,sing,f,news,child
wo,2,l,o,kinsh,1,pl,na,lit,child
wo,1,na,o,kinsh,1,pl,na,lit,child
wo,1,na,na,kinsh,1,pl,na,lit,child
wo,1,na,s,kinsh,1,pl,na,lit,child
wo,2,l,o,kinsh,1,pl,na,lit,child
wo,1,na,na,kinsh,1,pl,na,news,child
wo,1,na,o,kinsh,1,pl,na,news,child
wo,1,na,s,kinsh,1,pl,na,news,child
wo,m,l,o,kinsh,1,pl,na,news,child
wo,1,na,o,kinsh,2,pl,na,lit,child
wo,2,l,o,kinsh,2,pl,na,lit,child
wo,1,na,na,kinsh,2,pl,na,lit,child
wo,2,l,o,kinsh,2,pl,na,lit,child
wo,1,na,s,kinsh,3,pl,m,lit,child
wo,1,na,na,kinsh,3,pl,m,news,child
wo,2,l,o,kinsh,3,pl,f,lit,child
w,1,na,o,kinsh,1,sing,na,lit,mother
w,1,na,na,kinsh,1,sing,na,lit,mother
w,1,na,o,kinsh,1,sing,na,lit,mother
w,1,na,o,kinsh,1,sing,na,lit,mother
w,1,na,o,kinsh,1,sing,na,lit,mother
w,1,na,s,kinsh,1,sing,na,news,mother
w,1,na,s,kinsh,1,sing,na,news,mother
w,1,na,na,kinsh,1,sing,na,news,mother
w,1,na,na,kinsh,1,sing,na,news,mother
w,1,na,na,kinsh,1,sing,na,news,mother
w,1,na,o,kinsh,2,sing,na,lit,mother
w,1,na,s,kinsh,2,sing,na,lit,mother
w,1,na,o,kinsh,2,sing,na,lit,mother
w,1,na,o,kinsh,2,sing,na,lit,mother
w,1,na,o,kinsh,2,sing,na,news,mother
w,1,na,o,kinsh,2,sing,na,news,mother
w,m,l,o,kinsh,2,sing,na,news,mother
w,1,na,o,kinsh,2,sing,na,news,mother
w,1,na,na,kinsh,2,sing,na,news,mother
w,1,na,o,kinsh,3,sing,m,lit,mother
w,1,na,o,kinsh,3,sing,m,lit,mother
w,1,na,na,kinsh,3,sing,m,lit,mother
w,1,na,o,kinsh,3,sing,m,lit,mother
w,1,na,o,kinsh,3,sing,m,lit,mother
w,1,na,s,kinsh,3,sing,m,news,mother
w,1,na,o,kinsh,3,sing,m,news,mother
w,1,na,s,kinsh,3,sing,m,news,mother
w,1,na,o,kinsh,3,sing,m,news,mother
w,1,na,o,kinsh,3,sing,m,news,mother
w,1,na,na,kinsh,3,sing,f,lit,mother
w,1,na,o,kinsh,3,sing,f,lit,mother
w,1,na,na,kinsh,3,sing,f,lit,mother
w,1,na,o,kinsh,3,sing,f,lit,mother
w,1,na,s,kinsh,3,sing,f,lit,mother
w,1,na,s,kinsh,3,sing,f,news,mother
w,2,l,o,kinsh,3,sing,f,news,mother
w,1,na,o,kinsh,3,sing,f,news,mother
w,1,na,s,kinsh,3,sing,f,news,mother
w,2,l,o,kinsh,3,sing,f,news,mother
w,1,na,s,kinsh,1,pl,na,lit,mother
w,1,na,na,kinsh,1,pl,na,lit,mother
w,1,na,o,kinsh,1,pl,na,lit,mother
w,1,na,o,kinsh,1,pl,na,lit,mother
w,1,na,o,kinsh,1,pl,na,lit,mother
w,1,na,s,kinsh,1,pl,na,news,mother
w,1,na,s,kinsh,1,pl,na,news,mother
w,1,na,o,kinsh,1,pl,na,news,mother
w,1,na,o,kinsh,1,pl,na,news,mother
w,1,na,o,kinsh,1,pl,na,news,mother
w,1,na,o,kinsh,2,pl,na,lit,mother
w,1,na,o,kinsh,2,pl,na,lit,mother
w,1,na,o,kinsh,2,pl,na,lit,mother
w,1,na,o,kinsh,2,pl,na,lit,mother
w,1,na,na,kinsh,2,pl,na,lit,mother
w,1,na,o,kinsh,2,pl,na,news,mother
w,1,na,s,kinsh,2,pl,na,news,mother
w,1,na,na,kinsh,2,pl,na,news,mother
w,1,na,o,kinsh,2,pl,na,news,mother
w,1,na,s,kinsh,2,pl,na,news,mother
w,1,na,na,kinsh,3,pl,m,lit,mother
w,1,na,s,kinsh,3,pl,m,lit,mother
w,1,na,o,kinsh,3,pl,m,lit,mother
w,1,na,na,kinsh,3,pl,m,lit,mother
w,1,na,s,kinsh,3,pl,m,lit,mother
w,1,na,s,kinsh,3,pl,m,news,mother
w,m,l,o,kinsh,3,pl,m,news,mother
w,1,na,s,kinsh,3,pl,m,news,mother
w,1,na,s,kinsh,3,pl,m,news,mother
w,1,na,s,kinsh,3,pl,m,news,mother
w,1,na,o,kinsh,3,pl,f,lit,mother
w,1,na,na,kinsh,3,pl,f,lit,mother
w,1,na,s,kinsh,3,pl,f,lit,mother
w,1,na,o,kinsh,3,pl,f,lit,mother
w,1,na,o,kinsh,3,pl,f,lit,mother
w,1,na,s,kinsh,3,pl,f,news,mother
w,1,na,s,kinsh,3,pl,f,news,mother
w,1,na,o,kinsh,3,pl,f,news,mother
w,1,na,o,kinsh,3,pl,f,news,mother
w,1,na,o,kinsh,3,pl,f,news,mother
wo,1,na,o,kinsh,1,sing,na,lit,mother
wo,1,na,s,kinsh,1,sing,na,lit,mother
wo,1,na,s,kinsh,1,sing,na,lit,mother
wo,1,na,o,kinsh,1,sing,na,lit,mother
wo,1,na,o,kinsh,1,sing,na,lit,mother
wo,1,na,s,kinsh,1,sing,na,news,mother
wo,1,na,s,kinsh,1,sing,na,news,mother
wo,1,na,s,kinsh,1,sing,na,news,mother
wo,1,na,s,kinsh,1,sing,na,news,mother
wo,1,na,s,kinsh,1,sing,na,news,mother
wo,1,na,s,kinsh,2,sing,na,lit,mother
wo,1,na,na,kinsh,2,sing,na,lit,mother
wo,1,na,s,kinsh,2,sing,na,lit,mother
wo,2,l,o,kinsh,2,sing,na,lit,mother
wo,1,na,s,kinsh,2,sing,na,lit,mother
wo,1,na,na,kinsh,2,sing,na,news,mother
wo,1,na,o,kinsh,2,sing,na,news,mother
wo,1,na,o,kinsh,2,sing,na,news,mother
wo,m,l,o,kinsh,2,sing,na,news,mother
wo,1,na,o,kinsh,3,sing,m,lit,mother
wo,2,l,o,kinsh,3,sing,m,lit,mother
wo,1,na,o,kinsh,3,sing,m,lit,mother
wo,1,na,s,kinsh,3,sing,m,lit,mother
wo,1,na,s,kinsh,3,sing,m,lit,mother
wo,1,na,s,kinsh,3,sing,m,news,mother
wo,1,na,na,kinsh,3,sing,m,news,mother
wo,1,na,s,kinsh,3,sing,m,news,mother
wo,1,na,o,kinsh,3,sing,m,news,mother
wo,1,na,na,kinsh,3,sing,m,news,mother
wo,1,na,o,kinsh,3,sing,f,lit,mother
wo,1,na,s,kinsh,3,sing,f,lit,mother
wo,1,na,s,kinsh,3,sing,f,lit,mother
wo,2,l,o,kinsh,3,sing,f,lit,mother
wo,1,na,o,kinsh,3,sing,f,lit,mother
wo,1,na,s,kinsh,3,sing,f,news,mother
wo,2,l,o,kinsh,3,sing,f,news,mother
wo,1,na,s,kinsh,3,sing,f,news,mother
wo,2,l,o,kinsh,3,sing,f,news,mother
wo,1,na,s,kinsh,1,pl,na,lit,mother
wo,1,na,na,kinsh,1,pl,na,lit,mother
wo,1,na,na,kinsh,1,pl,na,lit,mother
wo,2,l,o,kinsh,1,pl,na,lit,mother
wo,1,na,s,kinsh,1,pl,na,news,mother
wo,m,l,s,kinsh,1,pl,na,news,mother
wo,1,na,s,kinsh,1,pl,na,news,mother
wo,1,na,o,kinsh,2,pl,na,lit,mother
wo,1,na,na,kinsh,2,pl,na,lit,mother
wo,2,l,s,kinsh,2,pl,na,lit,mother
wo,2,l,o,kinsh,2,pl,na,lit,mother
wo,2,l,o,kinsh,2,pl,na,lit,mother
wo,1,na,o,kinsh,3,pl,m,lit,mother
wo,1,na,s,kinsh,3,pl,m,lit,mother
wo,1,na,o,kinsh,3,pl,m,lit,mother
wo,1,na,s,kinsh,3,pl,m,lit,mother
wo,1,na,na,kinsh,3,pl,m,lit,mother
wo,1,na,o,kinsh,3,pl,m,news,mother
wo,1,na,na,kinsh,3,pl,m,news,mother
wo,1,na,o,kinsh,3,pl,m,news,mother
wo,2,l,o,kinsh,3,pl,m,news,mother
wo,1,na,s,kinsh,3,pl,f,lit,mother
wo,1,na,na,kinsh,3,pl,f,lit,mother
wo,1,na,s,kinsh,3,pl,f,lit,mother
wo,2,l,o,kinsh,3,pl,f,lit,mother
wo,1,na,s,kinsh,3,pl,f,lit,mother
w,1,na,o,kinsh,1,sing,na,lit,son
w,1,na,s,kinsh,1,sing,na,lit,son
w,1,na,o,kinsh,1,sing,na,lit,son
w,1,na,na,kinsh,1,sing,na,lit,son
w,1,na,na,kinsh,1,sing,na,lit,son
w,1,na,na,kinsh,1,sing,na,news,son
w,1,na,s,kinsh,1,sing,na,news,son
w,1,na,o,kinsh,1,sing,na,news,son
w,1,na,s,kinsh,1,sing,na,news,son
w,1,na,o,kinsh,1,sing,na,news,son
w,1,na,s,kinsh,2,sing,na,lit,son
w,1,na,o,kinsh,2,sing,na,lit,son
w,1,na,na,kinsh,2,sing,na,lit,son
w,1,na,na,kinsh,2,sing,na,lit,son
w,1,na,o,kinsh,2,sing,na,lit,son
w,1,na,o,kinsh,2,sing,na,news,son
w,1,na,na,kinsh,2,sing,na,news,son
w,1,na,na,kinsh,2,sing,na,news,son
w,1,na,o,kinsh,2,sing,na,news,son
w,1,na,na,kinsh,2,sing,na,news,son
w,1,na,o,kinsh,3,sing,m,lit,son
w,1,na,o,kinsh,3,sing,m,lit,son
w,1,na,s,kinsh,3,sing,m,lit,son
w,1,na,s,kinsh,3,sing,m,lit,son
w,2,l,o,kinsh,3,sing,m,lit,son
w,1,na,s,kinsh,3,sing,m,news,son
w,1,na,o,kinsh,3,sing,m,news,son
w,1,na,s,kinsh,3,sing,m,news,son
w,1,na,s,kinsh,3,sing,m,news,son
w,1,na,s,kinsh,3,sing,m,news,son
w,1,na,o,kinsh,3,sing,f,lit,son
w,1,na,o,kinsh,3,sing,f,lit,son
w,1,na,o,kinsh,3,sing,f,lit,son
w,1,na,s,kinsh,3,sing,f,lit,son
w,1,na,o,kinsh,3,sing,f,lit,son
w,1,na,s,kinsh,3,sing,f,news,son
w,1,na,s,kinsh,3,sing,f,news,son
w,1,na,o,kinsh,3,sing,f,news,son
